efac,spinodal,lnz_0,phase,temp,volume,run,system,beta,edge_distance,ntot,betaOmega,PE,dw
1.0,0,-3.244514513435897,0,1.045,512.0,4,lj-n12m6,0.9569377990430623,443.0,50.22962804771278,-27.651723603526335,-47.41245614728865,0.9999999999999858
1.0,0,-3.244514513435897,1,1.045,512.0,4,lj-n12m6,0.9569377990430623,117.0,368.4868955714787,-149.9817603109306,-1838.4326896622592,124.08823852089753
1.0,1,-3.944534946090909,0,1.045,512.0,4,lj-n12m6,0.9569377990430623,474.0,12.619850238833342,-11.103991530320238,-2.8521521131823393,104.43166576363639
1.0,1,-3.944534946090909,1,1.045,512.0,4,lj-n12m6,0.9569377990430623,181.0,298.5283595472811,90.79649024377103,-1222.45356220056,1.0
1.0,0,-3.2425724956410256,0,1.046,512.0,1,lj-n12m6,0.9560229445506692,443.0,50.612233185791055,-27.718103418747926,-48.17421316273084,0.9999999999999947
1.0,0,-3.2425724956410256,1,1.046,512.0,1,lj-n12m6,0.9560229445506692,117.0,368.1984084801609,-149.00904450597946,-1835.3708791572994,123.0557436320257
1.0,1,-3.937754785111111,0,1.046,512.0,1,lj-n12m6,0.9560229445506692,474.0,12.725304779921842,-11.187780811617857,-2.898898700409779,103.59341778655556
1.0,1,-3.937754785111111,1,1.046,512.0,1,lj-n12m6,0.9560229445506692,181.0,298.3775629292893,89.87945024490504,-1221.0371937730592,1.0
1.0,0,-3.242498827897434,0,1.046,512.0,2,lj-n12m6,0.9560229445506692,443.0,50.61618472830942,-27.723525187732335,-48.17913021620622,0.9999999999999254
1.0,0,-3.242498827897434,1,1.046,512.0,2,lj-n12m6,0.9560229445506692,117.0,368.0306018278899,-148.99315619568696,-1833.740322878636,123.03376216343645
1.0,1,-3.9378326075555554,0,1.046,512.0,2,lj-n12m6,0.9560229445506692,474.0,12.72664709818175,-11.18699471972525,-2.899608234492679,103.63672003677773
1.0,1,-3.9378326075555554,1,1.046,512.0,2,lj-n12m6,0.9560229445506692,181.0,298.0880890574639,89.91326850598404,-1218.9474147440724,1.0
1.0,0,-3.242559264615384,0,1.046,512.0,3,lj-n12m6,0.9560229445506692,443.0,50.61501009733392,-27.718801330479007,-48.17703596118339,0.9999999999999609
1.0,0,-3.242559264615384,1,1.046,512.0,3,lj-n12m6,0.9560229445506692,118.0,368.19322191872766,-149.00834906310473,-1835.3177668997187,123.04651110000025
1.0,1,-3.937741599,0,1.046,512.0,3,lj-n12m6,0.9560229445506692,474.0,12.726911636442994,-11.187042040992658,-2.899611942459157,103.59820619800003
1.0,1,-3.937741599,1,1.046,512.0,3,lj-n12m6,0.9560229445506692,181.0,298.1458482523002,89.87636209796936,-1219.3844384372692,1.0
1.0,0,-3.242512834076923,0,1.046,512.0,4,lj-n12m6,0.9560229445506692,443.0,50.60666173722274,-27.718694057687323,-48.162288182963124,1.0000000000000036
1.0,0,-3.242512834076923,1,1.046,512.0,4,lj-n12m6,0.9560229445506692,118.0,368.14696626544253,-149.03885433284813,-1834.8742790103054,123.08815865699998
1.0,1,-3.937855064136363,0,1.046,512.0,4,lj-n12m6,0.9560229445506692,474.0,12.724248394252392,-11.186010599798454,-2.8979058276853276,103.63282759895444
1.0,1,-3.937855064136363,1,1.046,512.0,4,lj-n12m6,0.9560229445506692,181.0,298.3912194956017,89.92052804670972,-1221.1581516016581,1.0
1.0,0,-3.2405767523332347,0,1.047,512.0,1,lj-n12m6,0.9551098376313276,443.0,50.68024702736275,-27.775183038014017,-48.24058420476398,0.9999999999961595
1.0,0,-3.2405767523332347,1,1.047,512.0,1,lj-n12m6,0.9551098376313276,118.0,367.8557059916806,-148.06937774491863,-1831.7870180543355,122.05346993669482
1.0,1,-3.9311027488888888,0,1.047,512.0,1,lj-n12m6,0.9551098376313276,474.0,12.830234133152803,-11.270110956498607,-2.9452498078925933,102.80036226444446
1.0,1,-3.9311027488888888,1,1.047,512.0,1,lj-n12m6,0.9551098376313276,181.0,297.9368169471976,89.00145877091487,-1217.535269855337,1.0
1.0,0,-3.240496069868421,0,1.047,512.0,2,lj-n12m6,0.9551098376313276,442.0,50.685670263690966,-27.78096567448978,-48.24827904684328,1.0000000000000018
1.0,0,-3.240496069868421,1,1.047,512.0,2,lj-n12m6,0.9551098376313276,118.0,367.6897840162379,-148.05716528096266,-1830.1782378892012,122.03933596263155
1.0,1,-3.931180017888889,0,1.047,512.0,2,lj-n12m6,0.9551098376313276,474.0,12.831629279322556,-11.269341391263332,-2.9459786497447977,102.84351811544447
1.0,1,-3.931180017888889,1,1.047,512.0,2,lj-n12m6,0.9551098376313276,181.0,297.94903785265774,89.04305123005172,-1217.6382472061946,0.9999999999999858
1.0,0,-3.240564024025499,0,1.047,512.0,3,lj-n12m6,0.9551098376313276,443.0,50.68295122732803,-27.77585455740194,-48.24335681402857,0.9999999999944578
1.0,0,-3.240564024025499,1,1.047,512.0,3,lj-n12m6,0.9551098376313276,118.0,367.8496576312797,-148.06854240697933,-1831.7265643885535,122.0505682207073
1.0,1,-3.931090469888893,0,1.047,512.0,3,lj-n12m6,0.9551098376313276,474.0,12.831884240254443,-11.269368594591743,-2.9459809193278437,102.80542676144543
1.0,1,-3.931090469888893,1,1.047,512.0,3,lj-n12m6,0.9551098376313276,181.0,298.0061527097952,89.00659393490263,-1218.0703640482404,0.9999999999998153
1.0,0,-3.240517253666551,0,1.047,512.0,4,lj-n12m6,0.9551098376313276,443.0,50.67467267017497,-27.77576364409371,-48.228708031716586,0.9999999999954845
1.0,0,-3.240517253666551,1,1.047,512.0,4,lj-n12m6,0.9551098376313276,118.0,367.80619702326544,-148.0994806961257,-1831.3113309374248,122.09226444036646
1.0,1,-3.931197499111111,0,1.047,512.0,4,lj-n12m6,0.9551098376313276,474.0,12.829304088802532,-11.268406987758281,-2.9443017977242008,102.83814429955554
1.0,1,-3.931197499111111,1,1.047,512.0,4,lj-n12m6,0.9551098376313276,181.0,297.95169604241977,89.04092197154304,-1217.665653916416,1.0000000000000142
1.0,0,-3.2385803068717953,0,1.048,512.0,1,lj-n12m6,0.9541984732824427,442.0,50.74900799642013,-27.832456936063892,-48.30860447692223,1.000000000000007
1.0,0,-3.2385803068717953,1,1.048,512.0,1,lj-n12m6,0.9541984732824427,119.0,367.51239572655453,-147.13574281370182,-1828.2009205591153,121.06455618341018
1.0,1,-3.9244621130000654,0,1.048,512.0,1,lj-n12m6,0.9541984732824427,474.0,12.936007274355081,-11.352957516643585,-2.9923354958819806,102.00827080801618
1.0,1,-3.9244621130000654,1,1.048,512.0,1,lj-n12m6,0.9541984732824427,181.0,297.8000787664387,88.13237277103258,-1216.2451540767327,0.9999999999970584
1.0,0,-3.2384823013076924,0,1.048,512.0,2,lj-n12m6,0.9541984732824427,442.0,50.758125483193055,-27.83912444169179,-48.32318513666569,1.0000000000000089
1.0,0,-3.2384823013076924,1,1.048,512.0,2,lj-n12m6,0.9541984732824427,119.0,367.3491440376433,-147.1309750412035,-1826.6215173420771,121.05653886261535
1.0,1,-3.9245542604347827,0,1.048,512.0,2,lj-n12m6,0.9541984732824427,474.0,12.937191064138746,-11.352005185752807,-2.9929608312292255,102.05580111539133
1.0,1,-3.9245542604347827,1,1.048,512.0,2,lj-n12m6,0.9541984732824427,181.0,297.80708341139126,88.17843643810642,-1216.3079209074294,0.9999999999999858
1.0,0,-3.2385614949740225,0,1.048,512.0,3,lj-n12m6,0.9541984732824427,442.0,50.75306615234172,-27.833436292988427,-48.313964238359176,0.9999999999868763
1.0,0,-3.2385614949740225,1,1.048,512.0,3,lj-n12m6,0.9541984732824427,118.0,367.50591794584363,-147.1371926870979,-1828.1373562852523,121.0601472644036
1.0,1,-3.9244610189130475,0,1.048,512.0,3,lj-n12m6,0.9541984732824427,474.0,12.937524405608954,-11.3520788426496,-2.9930024670493203,102.01662187852273
1.0,1,-3.9244610189130475,1,1.048,512.0,3,lj-n12m6,0.9541984732824427,181.0,297.8652174144238,88.14089328664618,-1216.7479776996654,0.999999999999801
1.0,0,-3.2385177090256407,0,1.048,512.0,4,lj-n12m6,0.9541984732824427,442.0,50.7441379685401,-27.833192954727494,-48.29808437564357,0.9999999999999929
1.0,0,-3.2385177090256407,1,1.048,512.0,4,lj-n12m6,0.9541984732824427,118.0,367.46507481344446,-147.16732197348443,-1827.7485876450546,121.10077017469234
1.0,1,-3.9245669952608697,0,1.048,512.0,4,lj-n12m6,0.9541984732824427,474.0,12.934938015979444,-11.351118577413276,-2.9913095532985015,102.04901344743486
1.0,1,-3.9245669952608697,1,1.048,512.0,4,lj-n12m6,0.9541984732824427,181.0,297.81114303074105,88.17488394876291,-1216.3459419779394,1.0
1.0,0,-3.2365657125641025,0,1.049,512.0,1,lj-n12m6,0.9532888465204957,442.0,50.822272677928076,-27.890811768645186,-48.38521521486278,0.9999999999999929
1.0,0,-3.2365657125641025,1,1.049,512.0,1,lj-n12m6,0.9532888465204957,119.0,367.1693537654491,-146.21452375946018,-1824.6211016692023,120.08773643679494
1.0,1,-3.9178371861304346,0,1.049,512.0,1,lj-n12m6,0.9532888465204957,474.0,13.04255733599826,-11.436266978063546,-3.040132856694515,101.2184136232173
1.0,1,-3.9178371861304346,1,1.049,512.0,1,lj-n12m6,0.9532888465204957,181.0,297.66399976224534,87.26558647953367,-1214.9613850192386,1.0000000000000142
1.0,0,-3.2364681278974357,0,1.049,512.0,2,lj-n12m6,0.9532888465204957,442.0,50.83123095996715,-27.89746480807668,-48.39955202750858,0.9999999999999929
1.0,0,-3.2364681278974357,1,1.049,512.0,2,lj-n12m6,0.9532888465204957,119.0,367.00814355482254,-146.21065995694048,-1823.0649441801188,120.07946250112826
1.0,1,-3.9179511273333367,0,1.049,512.0,2,lj-n12m6,0.9532888465204957,474.0,13.043404582535466,-11.435038751147205,-3.040594153359387,101.27184735033418
1.0,1,-3.9179511273333367,1,1.049,512.0,2,lj-n12m6,0.9532888465204957,182.0,297.66361434141425,87.31817416732969,-1214.9671644136822,0.9999999999998437
1.0,0,-3.2365474618461536,0,1.049,512.0,3,lj-n12m6,0.9532888465204957,442.0,50.8262419509345,-27.891762293818765,-48.39049126466263,0.9999999999999964
1.0,0,-3.2365474618461536,1,1.049,512.0,3,lj-n12m6,0.9532888465204957,119.0,367.1622220295334,-146.2158191245532,-1824.5522758929885,120.07887763169234
1.0,1,-3.917849225347826,0,1.049,512.0,3,lj-n12m6,0.9532888465204957,474.0,13.04390372293416,-11.435224617184922,-3.040716644887417,101.23062055691308
1.0,1,-3.917849225347826,1,1.049,512.0,3,lj-n12m6,0.9532888465204957,181.0,297.4219436089941,87.27022838647713,-1213.2358948528308,1.0
1.0,0,-3.236503347769231,0,1.049,512.0,4,lj-n12m6,0.9532888465204957,442.0,50.817383946325535,-27.891534270347183,-48.374711739968674,1.0000000000000036
1.0,0,-3.236503347769231,1,1.049,512.0,4,lj-n12m6,0.9532888465204957,119.0,367.1241368972711,-146.2463375407139,-1824.1912622471332,120.12152278353844
1.0,1,-3.917963861888889,0,1.049,512.0,4,lj-n12m6,0.9532888465204957,474.0,13.041144158922714,-11.434139030925687,-3.0389318483951575,101.26508056155554
1.0,1,-3.917963861888889,1,1.049,512.0,4,lj-n12m6,0.9532888465204957,182.0,297.6675499726516,87.31461265332122,-1215.004024874352,1.0000000000000142
1.0,0,-3.234557213333334,0,1.05,512.0,1,lj-n12m6,0.9523809523809523,442.0,50.89477650137497,-27.949017696422906,-48.460675139447915,1.0000000000000107
1.0,0,-3.234557213333334,1,1.05,512.0,1,lj-n12m6,0.9523809523809523,119.0,366.8253563390706,-145.29678929887953,-1821.035714620972,119.11225052433328
1.0,1,-3.911235209000001,0,1.05,512.0,1,lj-n12m6,0.9523809523809523,474.0,13.149763396156054,-11.519945477820814,-3.0885925599363624,100.43291860400016
1.0,1,-3.911235209000001,1,1.05,512.0,1,lj-n12m6,0.9523809523809523,181.0,297.5262488447481,86.40326100957124,-1213.6659457440555,0.9999999999999574
1.0,0,-3.234460048282051,0,1.05,512.0,2,lj-n12m6,0.9523809523809523,442.0,50.90357705712914,-27.95565602964699,-48.47477040404889,1.000000000000007
1.0,0,-3.234460048282051,1,1.05,512.0,2,lj-n12m6,0.9523809523809523,119.0,366.6664410144664,-145.2938143150429,-1819.5052234759733,119.10372061889743
1.0,1,-3.911363875333377,0,1.05,512.0,2,lj-n12m6,0.9523809523809523,474.0,13.150389086569565,-11.51852983429563,-3.0889412891829453,100.48997519534419
1.0,1,-3.911363875333377,1,1.05,512.0,2,lj-n12m6,0.9523809523809523,182.0,297.22000343329233,86.45242362414174,-1211.4524331267226,0.9999999999980247
1.0,0,-3.234539516,0,1.05,512.0,3,lj-n12m6,0.9523809523809523,442.0,50.89865880884239,-27.94993966981908,-48.46587074335429,0.9999999999999964
1.0,0,-3.234539516,1,1.05,512.0,3,lj-n12m6,0.9523809523809523,119.0,366.8176824056804,-145.29793596886455,-1820.962737595936,119.10317101700001
1.0,1,-3.911248778087135,0,1.05,512.0,3,lj-n12m6,0.9523809523809523,474.0,13.151136596100786,-11.518889577936559,-3.089184783890002,100.44558072852232
1.0,1,-3.911248778087135,1,1.05,512.0,3,lj-n12m6,0.9523809523809523,181.0,297.2841351889017,86.4084048373736,-1211.9397081553382,0.9999999999918003
1.0,0,-3.234495084025641,0,1.05,512.0,4,lj-n12m6,0.9523809523809523,442.0,50.88986948118897,-27.949726414462432,-48.450189301592275,1.0000000000000053
1.0,0,-3.234495084025641,1,1.05,512.0,4,lj-n12m6,0.9523809523809523,119.0,366.7823269322165,-145.32881992177315,-1820.6291280615387,119.1459165857179
1.0,1,-3.9113774134444608,0,1.05,512.0,4,lj-n12m6,0.9523809523809523,474.0,13.148108069456432,-11.517606386553016,-3.0872617778826883,100.48342789278185
1.0,1,-3.9113774134444608,1,1.05,512.0,4,lj-n12m6,0.9523809523809523,182.0,297.2229045581321,86.44907575326407,-1211.4817393478356,0.9999999999992468
1.0,0,-3.232554770051275,0,1.051,512.0,1,lj-n12m6,0.9514747859181732,442.0,51.27434386288968,-28.016730871880366,-49.21963569278585,0.9999999999997353
1.0,0,-3.232554770051275,1,1.051,512.0,1,lj-n12m6,0.9514747859181732,119.0,366.4803948085621,-144.38253894795787,-1817.4447095312664,118.13810074643787
1.0,1,-3.9046445506086958,0,1.051,512.0,1,lj-n12m6,0.9514747859181732,474.0,13.257831989257024,-11.604146138407227,-3.137819337191357,99.64838569534786
1.0,1,-3.9046445506086958,1,1.051,512.0,1,lj-n12m6,0.9514747859181732,181.0,297.09019181748226,85.53408840202694,-1210.2106812513557,0.9999999999999858
1.0,0,-3.2324580256153803,0,1.051,512.0,2,lj-n12m6,0.9514747859181732,442.0,51.28297151477854,-28.02335636457804,-49.23328681489617,0.9999999999998224
1.0,0,-3.2324580256153803,1,1.051,512.0,2,lj-n12m6,0.9514747859181732,119.0,366.3240198211112,-144.38043585920792,-1815.942212989824,118.12931562823206
1.0,1,-3.904787906,0,1.051,512.0,2,lj-n12m6,0.9514747859181732,474.0,13.258230815503671,-11.602540584616719,-3.1380509649220087,99.70905571899998
1.0,1,-3.904787906,1,1.051,512.0,2,lj-n12m6,0.9514747859181732,182.0,297.0801501519119,85.59549714730811,-1210.14171768933,1.0
1.0,0,-3.2325376207435834,0,1.051,512.0,3,lj-n12m6,0.9514747859181732,442.0,51.27799404445122,-28.017621124606126,-49.22417099920885,0.999999999999762
1.0,0,-3.2325376207435834,1,1.051,512.0,3,lj-n12m6,0.9514747859181732,119.0,366.4722952427228,-144.38354194552463,-1817.3687316766236,118.12880303082224
1.0,1,-3.9046782007826084,0,1.051,512.0,3,lj-n12m6,0.9514747859181732,474.0,13.258903944284803,-11.6028308261456,-3.138263725742865,99.66667863152172
1.0,1,-3.9046782007826084,1,1.051,512.0,3,lj-n12m6,0.9514747859181732,182.0,297.1423101401173,85.55309968612345,-1210.6138299796894,1.0000000000000142
1.0,0,-3.2324928814102507,0,1.051,512.0,4,lj-n12m6,0.9514747859181732,442.0,51.26926940068505,-28.017419397755233,-49.208650336944864,0.9999999999997868
1.0,0,-3.2324928814102507,1,1.051,512.0,4,lj-n12m6,0.9514747859181732,119.0,366.4396309116686,-144.41476851219142,-1817.0620725574768,118.17164463448874
1.0,1,-3.9048022321111504,0,1.051,512.0,4,lj-n12m6,0.9514747859181732,474.0,13.255930031220329,-11.6015934267933,-3.1363545895598164,99.70272381545419
1.0,1,-3.9048022321111504,1,1.051,512.0,4,lj-n12m6,0.9514747859181732,182.0,297.08271439295515,85.5923747233719,-1210.16822976939,0.9999999999982094
1.0,0,-3.2305583471538313,0,1.052,512.0,1,lj-n12m6,0.9505703422053231,442.0,51.344642552224514,-28.074639667970388,-49.29077152884099,0.9999999999994245
1.0,0,-3.2305583471538313,1,1.052,512.0,1,lj-n12m6,0.9505703422053231,119.0,366.1344611492391,-143.47177238985753,-1813.8480427382963,117.16528952231185
1.0,1,-3.898083446333333,0,1.052,512.0,1,lj-n12m6,0.9505703422053231,474.0,13.36644615599178,-11.688627952236873,-3.187670035419339,98.86940331299998
1.0,1,-3.898083446333333,1,1.052,512.0,1,lj-n12m6,0.9505703422053231,183.0,296.9515637382547,84.67920020320888,-1208.910552719221,0.9999999999999858
1.0,0,-3.2304620231538457,0,1.052,512.0,2,lj-n12m6,0.9505703422053231,442.0,51.353115793769234,-28.08124996328722,-49.304187285977726,0.9999999999999858
1.0,0,-3.2304620231538457,1,1.052,512.0,2,lj-n12m6,0.9505703422053231,119.0,365.98086306968327,-143.47052241393428,-1812.3757683686763,117.15624990730781
1.0,1,-3.898228089478261,0,1.052,512.0,2,lj-n12m6,0.9505703422053231,474.0,13.366850689873779,-11.687008592456053,-3.1878939836148463,98.93051806265217
1.0,1,-3.898228089478261,1,1.052,512.0,2,lj-n12m6,0.9505703422053231,182.0,296.9407913582427,84.74101802831466,-1208.8360624964344,1.0
1.0,0,-3.230541738051282,0,1.052,512.0,3,lj-n12m6,0.9505703422053231,442.0,51.34821154747026,-28.075502022369378,-49.29523962952895,0.9999999999999964
1.0,0,-3.230541738051282,1,1.052,512.0,3,lj-n12m6,0.9505703422053231,120.0,366.12605626562157,-143.47263586770646,-1813.7702443769963,117.15624773648719
1.0,1,-3.898131432173913,0,1.052,512.0,3,lj-n12m6,0.9505703422053231,473.0,13.367311408300248,-11.687126022664575,-3.1880092923017638,98.89212963260867
1.0,1,-3.898131432173913,1,1.052,512.0,3,lj-n12m6,0.9505703422053231,182.0,296.6959119337031,84.69472545826635,-1207.0874674220843,1.0000000000000142
1.0,0,-3.2304967032307617,0,1.052,512.0,4,lj-n12m6,0.9505703422053231,442.0,51.33955231887991,-28.0753139983297,-49.279809676908265,0.9999999999996945
1.0,0,-3.2304967032307617,1,1.052,512.0,4,lj-n12m6,0.9505703422053231,119.0,366.0960349100452,-143.50418214760265,-1813.4899847781146,117.19870907746373
1.0,1,-3.898238312888889,0,1.052,512.0,4,lj-n12m6,0.9505703422053231,473.0,13.364617816190025,-11.686102906860977,-3.1862227071928055,98.92307441066669
1.0,1,-3.898238312888889,1,1.052,512.0,4,lj-n12m6,0.9505703422053231,182.0,296.9446300177435,84.73666871513747,-1208.8721969051917,1.0
1.0,0,-3.228559906775,0,1.053,512.0,1,lj-n12m6,0.9496676163342831,442.0,51.41597426170789,-28.132812161471225,-49.36409751860221,1.0000000000000018
1.0,0,-3.228559906775,1,1.053,512.0,1,lj-n12m6,0.9496676163342831,120.0,365.7879615834363,-142.56741535900446,-1810.2496709155848,116.19759726445001
1.0,1,-3.8915624174444448,0,1.053,512.0,1,lj-n12m6,0.9496676163342831,473.0,13.475414418627107,-11.773245870707804,-3.238057522561654,98.10522229988894
1.0,1,-3.8915624174444448,1,1.053,512.0,1,lj-n12m6,0.9496676163342831,183.0,296.8056584467515,83.83386880441358,-1207.5556357741834,1.0
1.0,0,-3.2284714214,0,1.053,512.0,2,lj-n12m6,0.9496676163342831,442.0,51.42265381691729,-28.13902571259201,-49.374223273155515,1.0000000000000036
1.0,0,-3.2284714214,1,1.053,512.0,2,lj-n12m6,0.9496676163342831,120.0,365.6369834712493,-142.56428498874786,-1808.8060319121882,116.18884686719997
1.0,1,-3.8916904463043984,0,1.053,512.0,2,lj-n12m6,0.9496676163342831,473.0,13.476145448389925,-11.771853836137375,-3.238428372103165,98.16209008657762
1.0,1,-3.8916904463043984,1,1.053,512.0,2,lj-n12m6,0.9496676163342831,182.0,296.79996100497556,83.89078044477199,-1207.5203154276364,0.9999999999976836
1.0,0,-3.2285518317177324,0,1.053,512.0,3,lj-n12m6,0.9496676163342831,442.0,51.41769420268895,-28.133235603497212,-49.365204312001424,0.9999999999915623
1.0,0,-3.2285518317177324,1,1.053,512.0,3,lj-n12m6,0.9496676163342831,120.0,365.7789606414766,-142.56521626269864,-1810.1672567940516,116.1912925678817
1.0,1,-3.8915958765652174,0,1.053,512.0,3,lj-n12m6,0.9496676163342831,473.0,13.476586596434423,-11.771943499139468,-3.2385377686646404,98.12449501647828
1.0,1,-3.8915958765652174,1,1.053,512.0,3,lj-n12m6,0.9496676163342831,182.0,296.55515210304924,83.84512105495901,-1205.7718887152705,1.0
1.0,0,-3.228500758275,0,1.053,512.0,4,lj-n12m6,0.9496676163342831,442.0,51.410371585564604,-28.13335654149927,-49.35223346237601,0.9999999999999947
1.0,0,-3.228500758275,1,1.053,512.0,4,lj-n12m6,0.9496676163342831,120.0,365.75182074387516,-142.59916443654896,-1809.9156090247948,116.23471906645003
1.0,1,-3.891699161826138,0,1.053,512.0,4,lj-n12m6,0.9496676163342831,473.0,13.473936110157391,-11.770955537198432,-3.236761357308528,98.15439310340375
1.0,1,-3.891699161826138,1,1.053,512.0,4,lj-n12m6,0.9496676163342831,182.0,296.8042331814113,83.88597597344128,-1207.559604213528,0.9999999999976552
1.0,0,-3.2265607008499764,0,1.054,512.0,1,lj-n12m6,0.9487666034155597,442.0,51.488049392895974,-28.191184388296683,-49.43906974649285,0.9999999999990585
1.0,0,-3.2265607008499764,1,1.054,512.0,1,lj-n12m6,0.9487666034155597,120.0,365.4408294358117,-141.66898903283183,-1806.6489740573957,115.2389231193066
1.0,1,-3.8850525047777773,0,1.054,512.0,1,lj-n12m6,0.9487666034155597,473.0,13.585255210591004,-11.85838654702264,-3.2892373575208795,97.34200877255547
1.0,1,-3.8850525047777773,1,1.054,512.0,1,lj-n12m6,0.9487666034155597,183.0,296.3609173766238,82.98168368945362,-1204.043380001503,1.0
1.0,0,-3.2264724944249865,0,1.054,512.0,2,lj-n12m6,0.9487666034155597,442.0,51.49461186822743,-28.197389212727227,-49.44902966397104,0.9999999999994547
1.0,0,-3.2264724944249865,1,1.054,512.0,2,lj-n12m6,0.9487666034155597,120.0,365.2930691646576,-141.66672155446918,-1805.239656569193,115.23001130515382
1.0,1,-3.8851662946666665,0,1.054,512.0,2,lj-n12m6,0.9487666034155597,473.0,13.58627475004352,-11.857193358573074,-3.2897386165475773,97.39536120633326
1.0,1,-3.8851662946666665,1,1.054,512.0,2,lj-n12m6,0.9487666034155597,183.0,296.360151388817,83.03441505133854,-1204.045517501062,1.0
1.0,0,-3.226554629724963,0,1.054,512.0,3,lj-n12m6,0.9487666034155597,442.0,51.48937121907096,-28.191503996984117,-49.43951839903584,0.999999999998515
1.0,0,-3.226554629724963,1,1.054,512.0,3,lj-n12m6,0.9487666034155597,120.0,365.43169147716037,-141.66611915072943,-1806.5663850286728,115.23193253756047
1.0,1,-3.8850839130869566,0,1.054,512.0,3,lj-n12m6,0.9487666034155597,473.0,13.586512203472935,-11.857117765504542,-3.2897523170593486,97.36103346821737
1.0,1,-3.8850839130869566,1,1.054,512.0,3,lj-n12m6,0.9487666034155597,183.0,296.41237657603904,83.00018047286929,-1204.4420830261183,1.0
1.0,0,-3.2265016105999558,0,1.054,512.0,4,lj-n12m6,0.9487666034155597,442.0,51.482475653099506,-28.191723908064667,-49.42731172587142,0.9999999999982379
1.0,0,-3.2265016105999558,1,1.054,512.0,4,lj-n12m6,0.9487666034155597,120.0,365.40715548515846,-141.70095123235498,-1806.340573798133,115.27601315881243
1.0,1,-3.8851735253913042,0,1.054,512.0,4,lj-n12m6,0.9487666034155597,473.0,13.584089934852994,-11.856302481483626,-3.288076588938652,97.38732528886958
1.0,1,-3.8851735253913042,1,1.054,512.0,4,lj-n12m6,0.9487666034155597,182.0,296.36419798274727,83.02914643298115,-1204.0834576796099,0.9999999999999858
1.0,0,-3.224567461,0,1.055,512.0,1,lj-n12m6,0.9478672985781991,442.0,51.559375701218045,-28.249409353660592,-49.51290576501012,1.0000000000000036
1.0,0,-3.224567461,1,1.055,512.0,1,lj-n12m6,0.9478672985781991,120.0,365.09271067699444,-140.7740146467999,-1803.0425645425512,114.281564717
1.0,1,-3.878560023777778,0,1.055,512.0,1,lj-n12m6,0.9478672985781991,473.0,13.695860449962153,-11.943966177659021,-3.341165543920771,96.5815115887779
1.0,1,-3.878560023777778,1,1.055,512.0,1,lj-n12m6,0.9478672985781991,184.0,296.2180293028986,82.14014944891427,-1202.7138829588357,0.9999999999999716
1.0,0,-3.224479533875,0,1.055,512.0,2,lj-n12m6,0.9478672985781991,442.0,51.56582216897577,-28.255605177529652,-49.52270129236052,1.0000000000000053
1.0,0,-3.224479533875,1,1.055,512.0,2,lj-n12m6,0.9478672985781991,121.0,364.94837217510286,-140.7725859726271,-1801.6694409753065,114.277505253125
1.0,1,-3.8786665543333334,0,1.055,512.0,2,lj-n12m6,0.9478672985781991,473.0,13.69704459869909,-11.94287951440137,-3.341738211109245,96.63281560666674
1.0,1,-3.8786665543333334,1,1.055,512.0,2,lj-n12m6,0.9478672985781991,183.0,296.21929178710616,82.19075810218487,-1202.731661865076,1.0
1.0,0,-3.2245618509750003,0,1.055,512.0,3,lj-n12m6,0.9478672985781991,442.0,51.56064079644207,-28.24970438634295,-49.5133318191771,1.0000000000000018
1.0,0,-3.2245618509750003,1,1.055,512.0,3,lj-n12m6,0.9478672985781991,121.0,365.08363905181386,-140.77103691324498,-1802.9617640324127,114.27442463902497
1.0,1,-3.8786014779565217,0,1.055,512.0,3,lj-n12m6,0.9478672985781991,473.0,13.696980073213606,-11.942566086840674,-3.3416064603487423,96.60351164939125
1.0,1,-3.8786014779565217,1,1.055,512.0,3,lj-n12m6,0.9478672985781991,183.0,296.26564567780065,82.1616670913136,-1203.083154256007,1.0000000000000142
1.0,0,-3.224508433775,0,1.055,512.0,4,lj-n12m6,0.9478672985781991,442.0,51.8621896341177,-28.259492890406882,-50.191169369254986,1.000000000000007
1.0,0,-3.224508433775,1,1.055,512.0,4,lj-n12m6,0.9478672985781991,120.0,365.0615558209925,-140.80616968235674,-1802.760235966459,114.31861997944992
1.0,1,-3.878659062913043,0,1.055,512.0,4,lj-n12m6,0.9478672985781991,473.0,13.695128897779961,-11.942177704842425,-3.340201332125313,96.62119713669561
1.0,1,-3.878659062913043,1,1.055,512.0,4,lj-n12m6,0.9478672985781991,182.0,296.228176945927,82.18112151923275,-1202.8065752823718,1.0000000000000142
1.0,0,-3.2225787772564103,0,1.056,512.0,1,lj-n12m6,0.9469696969696969,441.0,51.93799127681348,-28.317110632827983,-50.27430757342829,1.0
1.0,0,-3.2225787772564103,1,1.056,512.0,1,lj-n12m6,0.9469696969696969,121.0,364.7436722634169,-139.88299277007846,-1799.4311211021436,113.32704221194871
1.0,1,-3.8721020457777775,0,1.056,512.0,1,lj-n12m6,0.9469696969696969,473.0,13.806917825816285,-12.0297496440118,-3.3936956296109604,95.8281097047777
1.0,1,-3.8721020457777775,1,1.056,512.0,1,lj-n12m6,0.9469696969696969,184.0,296.06957863259004,81.30651936987131,-1201.342934680758,1.0000000000000142
